crime_id,date_rptd,date_occ,time_occ,area,area_name,crim_cd,crim_cd_desc,vict_age,vict_sex,vict_descent,location,lat,lon
232014896,2023-09-01,2023-09-01,2130,20,Olympic,210,ROBBERY,49,M,W,VERMONT,34.0598,-118.2865
232014928,2023-09-02,2023-08-31,1400,20,Olympic,510,VEHICLE - STOLEN,0,X,X,VERMONT,34.0691,-118.2917
230814043,2023-09-02,2023-09-02,1300,8,West LA,888,TRESPASSING,0,X,X,TEMESCAL CAN,34.0385,-118.5258
230119130,2023-09-03,2023-09-03,640,1,Central,761,BRANDISH WEAPON,60,F,B,3RD,34.0545,-118.2534
230119275,2023-09-05,2023-09-03,1900,1,Central,310,BURGLARY,25,F,W,600 S  BROADWAY,34.0466,-118.2520
230119430,2023-09-07,2023-09-07,2030,1,Central,624,BATTERY - SIMPLE ASSAULT,37,M,B,7TH,34.0494,-118.2599
230119473,2023-09-08,2023-09-08,1640,1,Central,210,ROBBERY,34,M,B,7TH,34.0420,-118.2485
230814339,2023-09-10,2023-09-10,400,8,West LA,310,BURGLARY,28,M,W,1000    TIVERTON                     AV,34.0621,-118.4428
230600947,2023-09-11,2023-09-11,1550,6,Hollywood,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,69,M,B,HOLLYWOOD,34.1017,-118.3180
230119974,2023-09-16,2023-09-16,1440,1,Central,510,VEHICLE - STOLEN,0,X,X,8TH,34.0413,-118.2517
231715424,2023-09-19,2023-09-19,1350,17,Devonshire,624,BATTERY - SIMPLE ASSAULT,45,M,W,RESEDA,34.2354,-118.5361
230615645,2023-09-23,2023-09-23,1345,6,Hollywood,310,BURGLARY,25,F,W,GORDON,34.0980,-118.3197
230120555,2023-09-25,2023-09-24,900,1,Central,210,ROBBERY,33,M,B,5TH,34.0471,-118.2491
230120579,2023-09-25,2023-09-25,1,1,Central,330,BURGLARY FROM VEHICLE,35,M,O,9TH,34.0430,-118.2571
231515475,2023-09-29,2023-09-27,1,15,N Hollywood,330,BURGLARY FROM VEHICLE,25,M,W,5500    BONNER                       AV,34.1700,-118.3741
230121094,2023-10-03,2023-09-27,316,1,Central,354,THEFT OF IDENTITY,39,M,P,800 S  BROADWAY,34.0437,-118.2547
230218599,2023-10-04,2023-10-04,1325,2,Rampart,624,BATTERY - SIMPLE ASSAULT,50,M,H,6TH,34.0579,-118.2711
230218539,2023-10-04,2023-10-04,45,2,Rampart,210,ROBBERY,25,M,H,WILSHIRE,34.0605,-118.2814
230317587,2023-10-05,2023-10-04,2345,3,Southwest,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,X,X,CRENSHAW,34.0074,-118.3290
231716204,2023-10-07,2023-10-07,1644,17,Devonshire,210,ROBBERY,0,X,X,PORTER RANCH                 DR,34.2756,-118.5701
232016348,2023-10-09,2023-10-09,1415,20,Olympic,888,TRESPASSING,0,X,X,WILSHIRE,34.0618,-118.2917
230121415,2023-10-09,2023-10-09,22,1,Central,890,FAILURE TO YIELD,0,X,X,9TH,34.0483,-118.2631
230121538,2023-10-09,2023-10-09,1800,1,Central,330,BURGLARY FROM VEHICLE,55,M,B,4TH,34.0505,-118.2509
230121565,2023-10-10,2023-10-08,2300,1,Central,850,INDECENT EXPOSURE,44,M,A,300 S  BROADWAY,34.0510,-118.2480
232016446,2023-10-11,2023-10-11,1655,20,Olympic,626,INTIMATE PARTNER - SIMPLE ASSAULT,50,F,B,ARDMORE,34.0617,-118.3016
230616552,2023-10-15,2023-10-15,1840,6,Hollywood,350,"THEFT, PERSON",28,F,H,LA BREA,34.0871,-118.3441
230122187,2023-10-18,2023-10-16,2100,1,Central,310,BURGLARY,0,X,X,1100 S  MAIN                         ST,34.0391,-118.2582
230318399,2023-10-20,2023-10-16,1700,3,Southwest,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,X,X,PORTLAND,34.0338,-118.2809
230616829,2023-10-22,2023-10-22,30,6,Hollywood,210,ROBBERY,22,M,W,SELMA                        AV,34.0998,-118.3338
232116383,2023-11-13,2023-11-12,2000,21,Topanga,330,BURGLARY FROM VEHICLE,38,F,W,OWENSMOUTH,34.1793,-118.6015
230716205,2023-10-23,2023-10-22,2230,7,Wilshire,330,BURGLARY FROM VEHICLE,54,M,H,VENICE,34.0459,-118.3454
230122589,2023-10-24,2023-10-24,100,1,Central,121,"RAPE, FORCIBLE",55,F,B,11TH,34.0396,-118.2590
230616955,2023-10-25,2023-10-21,2230,6,Hollywood,352,PICKPOCKET,24,M,H,HOLLYWOOD,34.1016,-118.3267
232017873,2023-11-13,2023-11-11,2300,20,Olympic,210,ROBBERY,34,M,H,8TH                          ST,34.0577,-118.2941
230219865,2023-10-28,2023-10-28,1200,2,Rampart,310,BURGLARY,66,F,H,400    UNION                        DR,34.0573,-118.2686
230122889,2023-10-29,2023-10-29,305,1,Central,210,ROBBERY,66,F,W,7TH                          ST,34.0452,-118.2533
232017394,2023-11-02,2023-11-01,2325,20,Olympic,510,VEHICLE - STOLEN,0,X,X,3300    WILSHIRE                     BL,34.0636,-118.2960
230617332,2023-11-02,2023-11-01,2200,6,Hollywood,330,BURGLARY FROM VEHICLE,33,M,W,VINE,34.1037,-118.3267
230916031,2023-11-06,2023-11-03,1130,9,Van Nuys,210,ROBBERY,49,M,H,VAN NUYS                     BL,34.1801,-118.4487
232018198,2023-11-08,2023-11-08,1435,20,Olympic,888,TRESPASSING,0,X,X,3100    WILSHIRE                     BL,34.0652,-118.2878
230617592,2023-11-08,2023-10-31,100,6,Hollywood,440,THEFT PLAIN - PETTY ($950 & UNDER),30,M,H,HOLLYWOOD,34.1017,-118.3224
230414223,2023-11-09,2023-11-09,40,4,Hollenbeck,510,VEHICLE - STOLEN,0,X,X,BOYLE,34.0487,-118.2192
232017828,2023-11-10,2023-11-10,1835,20,Olympic,762,LEWD CONDUCT,28,F,O,WILSHIRE,34.0617,-118.3004
232116360,2023-11-11,2023-11-11,1415,21,Topanga,624,BATTERY - SIMPLE ASSAULT,18,F,W,VICTORY,34.1877,-118.6015
230123893,2023-11-12,2023-11-12,400,1,Central,330,BURGLARY FROM VEHICLE,34,M,W,LOS ANGELES,34.0467,-118.2470
230220865,2023-11-12,2023-11-12,1550,2,Rampart,520,VEHICLE - ATTEMPT STOLEN,25,M,H,LUCAS,34.0557,-118.2632
230220904,2023-11-13,2023-11-13,500,2,Rampart,310,BURGLARY,0,X,X,1000    WILSHIRE                     BL,34.0514,-118.2613
231717784,2023-11-14,2023-11-14,50,17,Devonshire,753,DISCHARGE FIREARMS/SHOTS FIRED,0,X,X,HASKELL,34.2574,-118.4761
230124297,2023-11-17,2023-11-17,1600,1,Central,624,BATTERY - SIMPLE ASSAULT,28,M,H,6TH,34.0460,-118.2493
230221177,2023-11-18,2023-11-18,340,2,Rampart,624,BATTERY - SIMPLE ASSAULT,30,M,H,1200    WILSHIRE                     BL,34.0530,-118.2649
230221223,2023-11-18,2023-11-18,2230,2,Rampart,624,BATTERY - SIMPLE ASSAULT,19,M,H,CORONADO,34.0589,-118.2821
232116753,2023-11-21,2023-11-13,1000,21,Topanga,330,BURGLARY FROM VEHICLE,45,M,W,MARYLEE,34.1732,-118.6152
230124526,2023-11-21,2023-11-21,15,1,Central,350,"THEFT, PERSON",57,F,W,5TH,34.0502,-118.2539
230221344,2023-11-21,2023-11-21,2100,2,Rampart,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",20,M,H,RAMPART,34.0624,-118.2813
230124728,2023-11-23,2023-11-23,915,1,Central,648,ARSON,0,X,X,3RD,34.0485,-118.2448
230801094,2023-11-25,2023-11-25,2330,8,West LA,624,BATTERY - SIMPLE ASSAULT,51,F,O,WESTGATE,34.0474,-118.4639
230124949,2023-11-27,2023-11-27,930,1,Central,210,ROBBERY,67,F,O,100 N  MAIN                         ST,34.0522,-118.2434
230415030,2023-11-29,2023-11-29,640,4,Hollenbeck,330,BURGLARY FROM VEHICLE,44,M,H,1500 E  CESAR E CHAVEZ               AV,34.0525,-118.2205
230320550,2023-11-30,2023-11-30,850,3,Southwest,850,INDECENT EXPOSURE,22,F,B,EXPOSITION,34.0226,-118.3351
230618458,2023-11-30,2023-11-25,115,6,Hollywood,352,PICKPOCKET,23,F,O,1500    WILCOX                       AV,34.0980,-118.3310
230125728,2023-12-06,2023-12-06,1235,1,Central,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,42,F,B,1ST,34.0584,-118.2531
230221864,2023-12-01,2023-11-29,1850,2,Rampart,330,BURGLARY FROM VEHICLE,38,M,K,LUCAS,34.0523,-118.2653
230125461,2023-12-01,2023-12-01,2035,1,Central,237,CHILD NEGLECT (SEE 300 W.I.C.),0,M,B,8TH,34.0437,-118.2547
232117277,2023-12-03,2023-12-03,1525,21,Topanga,860,BATTERY WITH SEXUAL CONTACT,22,F,W,VENTURA,34.1685,-118.6038
230119107,2023-09-02,2023-09-01,1900,1,Central,310,BURGLARY,0,X,X,700 S  BROADWAY,34.0452,-118.2533
230714106,2023-09-02,2023-06-05,500,7,Wilshire,310,BURGLARY,60,M,W,600 N  FULLER                       AV,34.0818,-118.3498
230320752,2023-12-04,2023-12-03,2030,3,Southwest,510,VEHICLE - STOLEN,0,X,X,41ST,34.0096,-118.2827
230100907,2023-12-07,2023-11-27,800,1,Central,121,"RAPE, FORCIBLE",23,F,O,800 S  HOPE                         ST,34.0466,-118.2590
230125892,2023-12-08,2023-12-07,730,1,Central,330,BURGLARY FROM VEHICLE,24,F,W,1100 S  BROADWAY,34.0396,-118.2590
232019035,2023-12-09,2023-12-08,1800,20,Olympic,648,ARSON,26,F,O,SAN MARINO,34.0545,-118.2965
230618788,2023-12-09,2023-12-08,440,6,Hollywood,210,ROBBERY,37,F,W,BEACHWOOD,34.1052,-118.3213
231016988,2023-12-10,2023-12-10,440,10,West Valley,310,BURGLARY,0,M,O,5400    RESEDA                       BL,34.1688,-118.5361
232019493,2023-12-20,2023-12-20,515,20,Olympic,210,ROBBERY,61,M,W,VERMONT,34.0628,-118.2917
231112978,2023-09-03,2023-09-02,1905,11,Northeast,210,ROBBERY,0,M,H,2600    COLORADO                     BL,34.1421,-118.2230
231913606,2023-09-01,2023-09-01,2133,19,Mission,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,7800    VAN NUYS                     BL,34.2153,-118.4409
232113607,2023-09-01,2023-09-01,2010,21,Topanga,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0,M,W,6500    CANOGA                       AV,34.1884,-118.5975
232113604,2023-09-01,2023-04-25,2100,21,Topanga,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,M,W,6600    TOPANGA CANYON               BL,34.1904,-118.6059
230913625,2023-09-01,2023-08-29,1208,9,Van Nuys,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),22,M,W,14900    RAYMER                       ST,34.2131,-118.4584
231514279,2023-09-01,2023-09-01,2230,15,N Hollywood,310,BURGLARY,0,X,X,5100    LANKERSHIM                   BL,34.1630,-118.3735
232014882,2023-09-01,2023-09-01,40,20,Olympic,624,BATTERY - SIMPLE ASSAULT,27,F,H,600 S  KENMORE                      AV,34.0636,-118.2966
232014887,2023-09-01,2023-09-01,1200,20,Olympic,649,DOCUMENT FORGERY / STOLEN FELONY,0,X,X,3300    WILSHIRE                     BL,34.0636,-118.2960
230913655,2023-09-01,2023-09-01,435,9,Van Nuys,330,BURGLARY FROM VEHICLE,34,M,B,14000    VALLEYHEART                  DR,34.1548,-118.4380
231013172,2023-09-01,2023-08-31,120,10,West Valley,320,"BURGLARY, ATTEMPTED",47,M,O,18300    LINNET                       ST,34.1657,-118.5317
232014934,2023-09-01,2023-08-26,2300,20,Olympic,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,37,M,H,800 S  CATALINA                     ST,34.0577,-118.2954
232113707,2023-09-01,2023-08-31,1315,21,Topanga,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),33,M,W,6300    VARIEL                       AV,34.1845,-118.5928
232014901,2023-09-01,2023-08-31,2300,20,Olympic,330,BURGLARY FROM VEHICLE,24,F,H,5TH                          ST,34.0652,-118.2871
231416776,2023-09-01,2023-08-31,900,14,Pacific,946,OTHER MISCELLANEOUS CRIME,34,F,B,3200    SAWTELLE                     BL,34.0237,-118.4294
231913680,2023-09-01,2023-09-01,1545,19,Mission,761,BRANDISH WEAPON,39,M,H,8400    VAN NUYS                     BL,34.2229,-118.4487
231714931,2023-09-01,2023-09-01,2020,17,Devonshire,626,INTIMATE PARTNER - SIMPLE ASSAULT,30,F,H,DARBY                        AV,34.2355,-118.5338
232014904,2023-09-01,2023-08-31,2200,20,Olympic,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",39,F,H,500 S  VERMONT                      AV,34.0654,-118.2917
232014871,2023-09-01,2023-09-01,140,20,Olympic,510,VEHICLE - STOLEN,0,X,X,600 S  KENMORE                      AV,34.0636,-118.2966
232014903,2023-09-01,2023-08-30,2000,20,Olympic,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",41,F,H,800 S  NORMANDIE                    AV,34.0577,-118.2998
232014902,2023-09-01,2023-08-31,1900,20,Olympic,330,BURGLARY FROM VEHICLE,27,F,H,6TH                          ST,34.0637,-118.2857
231112916,2023-09-01,2023-08-31,2020,11,Northeast,761,BRANDISH WEAPON,57,M,B,LOGAN                        ST,34.0784,-118.2577
231514276,2023-09-01,2023-09-01,1445,15,N Hollywood,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,X,X,12600    VENTURA                      BL,34.1436,-118.4072
230913654,2023-09-01,2023-06-26,2042,9,Van Nuys,330,BURGLARY FROM VEHICLE,38,M,W,4500    VAN NUYS                     BL,34.1500,-118.4424
232014894,2023-09-01,2023-08-31,1130,20,Olympic,510,VEHICLE - STOLEN,0,X,X,600 S  BERENDO                      ST,34.0579,-118.2941
232014931,2023-09-01,2023-08-30,1900,20,Olympic,900,VIOLATION OF COURT ORDER,29,M,B,400    SHATTO                       PL,34.0670,-118.2899
232014926,2023-09-01,2023-09-01,1830,20,Olympic,624,BATTERY - SIMPLE ASSAULT,33,M,H,3100 W  4TH                          ST,34.0667,-118.2871
232016571,2023-09-01,2023-09-01,1223,20,Olympic,440,THEFT PLAIN - PETTY ($950 & UNDER),20,F,H,1900 S  HOOVER                       ST,34.0385,-118.2878
232016550,2023-09-01,2023-09-01,1140,20,Olympic,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,300 S  VERMONT                      AV,34.0691,-118.2916
231714596,2023-09-01,2023-08-16,1900,17,Devonshire,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,X,X,10000    HAYVENHURST                  AV,34.2521,-118.4936
230913658,2023-09-01,2023-08-31,1518,9,Van Nuys,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),22,M,W,14900    RAYMER                       ST,34.2131,-118.4584
232113606,2023-09-01,2023-09-01,1800,21,Topanga,624,BATTERY - SIMPLE ASSAULT,26,F,H,21800    VENTURA                      BL,34.1684,-118.6021
232100768,2023-09-01,2023-09-01,1550,21,Topanga,210,ROBBERY,31,M,X,6600    TOPANGA CANYON               BL,34.1904,-118.6059
230913626,2023-09-01,2023-08-27,613,9,Van Nuys,354,THEFT OF IDENTITY,27,F,H,5000    BUFFALO                      AV,34.1618,-118.4301
231514264,2023-09-01,2023-09-01,645,15,N Hollywood,888,TRESPASSING,0,M,O,5300    LANKERSHIM                   BL,34.1670,-118.3759
232014881,2023-09-01,2023-09-01,245,20,Olympic,624,BATTERY - SIMPLE ASSAULT,34,F,H,600 S  COMMONWEALTH                 AV,34.0637,-118.2857
231913585,2023-09-01,2023-08-31,1900,19,Mission,510,VEHICLE - STOLEN,0,X,X,WILLIS                       AV,34.2215,-118.4553
232113620,2023-09-01,2023-09-01,1715,21,Topanga,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,M,W,21400    VICTORY                      BL,34.1884,-118.5975
231514266,2023-09-01,2023-09-01,100,15,N Hollywood,510,VEHICLE - STOLEN,0,X,X,11200    OTSEGO                       ST,34.1630,-118.3747
232016549,2023-09-01,2023-09-01,1140,20,Olympic,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,300 S  VERMONT                      AV,34.0691,-118.2916
231714604,2023-09-01,2023-09-01,1500,17,Devonshire,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",35,F,W,16700    CHATSWORTH                   ST,34.2647,-118.4957
231013183,2023-09-01,2023-08-31,900,10,West Valley,350,"THEFT, PERSON",54,M,H,18300    BURBANK                      BL,34.1723,-118.5311
231514275,2023-09-01,2023-09-01,1506,15,N Hollywood,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,M,W,5400    LANKERSHIM                   BL,34.1689,-118.3771
231714882,2023-09-01,2023-08-28,1430,17,Devonshire,440,THEFT PLAIN - PETTY ($950 & UNDER),19,M,H,18400    PRAIRIE                      ST,34.2392,-118.5338
232015010,2023-09-01,2023-09-01,2330,20,Olympic,110,CRIMINAL HOMICIDE,32,M,B,600 S  NEW HAMPSHIRE                AV,34.0636,-118.2929
232014870,2023-09-01,2023-08-31,900,20,Olympic,624,BATTERY - SIMPLE ASSAULT,14,M,H,3400 W  3RD                          ST,34.0691,-118.2893
231913650,2023-09-01,2023-03-29,1545,19,Mission,354,THEFT OF IDENTITY,54,M,F,8000    NATICK                       AV,34.2161,-118.4544
232014880,2023-09-01,2023-08-30,1500,20,Olympic,510,VEHICLE - STOLEN,0,X,X,400 S  BERENDO                      ST,34.0674,-118.2941
231714921,2023-09-01,2023-09-01,2000,17,Devonshire,625,OTHER ASSAULT,15,M,H,21000    PLUMMER                      ST,34.2428,-118.5913
231714932,2023-09-01,2023-09-01,2020,17,Devonshire,626,INTIMATE PARTNER - SIMPLE ASSAULT,25,M,H,DARBY                        AV,34.2355,-118.5338
230913661,2023-09-01,2023-08-31,2359,9,Van Nuys,330,BURGLARY FROM VEHICLE,38,M,W,4500    COLBATH                      AV,34.1500,-118.4424
232113605,2023-09-01,2023-09-01,1800,21,Topanga,624,BATTERY - SIMPLE ASSAULT,29,M,H,21800    VENTURA                      BL,34.1684,-118.6021
231416628,2023-09-01,2023-08-27,1000,14,Pacific,310,BURGLARY,31,M,W,3200    MOUNTAIN VIEW                AV,34.0170,-118.4408
230913649,2023-09-01,2023-09-01,1040,9,Van Nuys,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),35,F,W,14400    VENTURA                      BL,34.1505,-118.4458
232014890,2023-09-01,2023-09-01,400,20,Olympic,624,BATTERY - SIMPLE ASSAULT,24,F,W,WESTERN,34.0725,-118.3153
230120368,2023-09-01,2023-09-01,834,1,Central,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34,X,W,400 W  7TH                          ST,34.0491,-118.2558
230315974,2023-09-01,2023-08-31,1600,3,Southwest,440,THEFT PLAIN - PETTY ($950 & UNDER),19,F,W,3600    MCCLINTOCK                   AV,34.0212,-118.2895
230119676,2023-09-01,2023-08-31,2300,1,Central,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",62,F,K,1100 S  GRAND                        AV,34.0415,-118.2620
230714080,2023-09-01,2023-09-01,400,7,Wilshire,860,BATTERY WITH SEXUAL CONTACT,33,F,W,5000 W  PICO                         BL,34.0478,-118.3459
230217343,2023-09-01,2023-08-29,1257,2,Rampart,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,M,W,300 N  WESTLAKE                     AV,34.0687,-118.2672
230119075,2023-09-01,2023-09-01,1450,1,Central,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",40,M,H,FRANCISCO,34.0499,-118.2615
230218070,2023-09-01,2023-08-29,1615,2,Rampart,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,X,700 S  RAMPART                      BL,34.0594,-118.2833
230714157,2023-09-01,2023-07-01,100,7,Wilshire,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",46,F,W,4700    DOCKWEILER                   ST,34.0511,-118.3373
230315911,2023-09-01,2023-09-01,130,3,Southwest,210,ROBBERY,31,M,O,3400 W  43RD                         ST,34.0060,-118.3314
230119009,2023-09-01,2023-08-31,730,1,Central,310,BURGLARY,65,F,W,300 S  SPRING                       ST,34.0502,-118.2487
230714071,2023-09-01,2023-09-01,2000,7,Wilshire,624,BATTERY - SIMPLE ASSAULT,78,F,O,1300 S  BRONSON                      AV,34.0477,-118.3255
230614747,2023-09-01,2023-08-30,100,6,Hollywood,624,BATTERY - SIMPLE ASSAULT,41,M,O,1700 N  LAS PALMAS                   AV,34.1016,-118.3361
230714046,2023-09-01,2023-09-01,30,7,Wilshire,510,VEHICLE - STOLEN,0,X,X,600 N  MARTEL                       AV,34.0818,-118.3511
230714074,2023-09-01,2023-09-01,940,7,Wilshire,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",44,F,O,COCHRAN,34.0735,-118.3571
230119055,2023-09-01,2023-09-01,1915,1,Central,624,BATTERY - SIMPLE ASSAULT,66,M,W,600 S  FIGUEROA                     ST,34.0508,-118.2586
230119024,2023-09-01,2023-09-01,1000,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),60,M,A,200 W  7TH                          ST,34.0445,-118.2523
230216513,2023-09-01,2023-09-01,1020,2,Rampart,210,ROBBERY,0,X,X,1600 W  7TH                          ST,34.0539,-118.2712
230119035,2023-09-01,2023-09-01,1630,1,Central,210,ROBBERY,45,F,H,200 E  5TH                          ST,34.0461,-118.2461
230119067,2023-09-01,2023-09-01,1448,1,Central,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,M,H,7TH                          ST,34.0496,-118.2603
230216497,2023-09-01,2023-09-01,830,2,Rampart,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,BONNIE BRAE,34.0695,-118.2655
230216494,2023-09-01,2023-08-31,1400,2,Rampart,452,"PICKPOCKET, ATTEMPT",77,F,H,1700 W  6TH                          ST,34.0573,-118.2699
230315896,2023-09-01,2023-08-30,1750,3,Southwest,761,BRANDISH WEAPON,21,M,B,900 W  23RD                         ST,34.0334,-118.2799
230714156,2023-09-01,2023-09-01,1121,7,Wilshire,440,THEFT PLAIN - PETTY ($950 & UNDER),42,F,W,600    HAUSER                       BL,34.0637,-118.3562
230401338,2023-09-01,2023-08-25,1830,4,Hollenbeck,624,BATTERY - SIMPLE ASSAULT,43,M,H,1000    LORD                         ST,34.0577,-118.2134
230119178,2023-09-01,2023-08-31,1300,1,Central,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),43,F,W,300 W  4TH                          ST,34.0502,-118.2487
230315890,2023-09-01,2023-08-31,1100,3,Southwest,626,INTIMATE PARTNER - SIMPLE ASSAULT,52,F,H,4300 W  MARTIN LUTHER KING JR        BL,34.0163,-118.3441
230119029,2023-09-01,2023-09-01,1100,1,Central,520,VEHICLE - ATTEMPT STOLEN,58,F,A,1000 S  BROADWAY,34.0409,-118.2574
230216468,2023-09-01,2023-09-01,200,2,Rampart,626,INTIMATE PARTNER - SIMPLE ASSAULT,25,M,W,2600    WILSHIRE                     BL,34.0605,-118.2814
230714228,2023-09-01,2023-09-01,1500,7,Wilshire,624,BATTERY - SIMPLE ASSAULT,70,M,W,7600    BEVERLY                      BL,34.0762,-118.3555
230315957,2023-09-01,2023-08-31,1600,3,Southwest,520,VEHICLE - ATTEMPT STOLEN,30,F,H,1300 W  23RD                         ST,34.0352,-118.2865
230315973,2023-09-01,2023-08-30,1700,3,Southwest,440,THEFT PLAIN - PETTY ($950 & UNDER),22,X,X,700 W  27TH                         ST,34.0281,-118.2788
230315895,2023-09-01,2023-08-30,1430,3,Southwest,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0,M,B,2600 S  HOOVER                       ST,34.0310,-118.2840
230411988,2023-09-01,2023-08-30,1000,4,Hollenbeck,510,VEHICLE - STOLEN,0,X,X,100 S  CUMMINGS                     ST,34.0446,-118.2156
230814104,2023-09-01,2023-09-01,1030,8,West LA,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,1800    LA CIENEGA                   BL,34.0425,-118.3818
230217341,2023-09-01,2023-08-31,1110,2,Rampart,354,THEFT OF IDENTITY,36,M,K,1100 W  6TH                          ST,34.0541,-118.2621
230315893,2023-09-01,2023-08-30,1245,3,Southwest,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,20,M,O,3900 S  FIGUEROA                     ST,34.0140,-118.2828
230614661,2023-09-01,2023-09-01,845,6,Hollywood,886,DISTURBING THE PEACE,30,M,W,6200    HOLLYWOOD                    BL,34.1016,-118.3246
230814099,2023-09-01,2023-08-27,1404,8,West LA,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,10800    WEYBURN                      AV,34.0623,-118.4434
230119002,2023-09-01,2023-09-01,126,1,Central,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",42,M,H,600 S  FLOWER                       ST,34.0502,-118.2575
230216560,2023-09-01,2023-08-30,1700,2,Rampart,310,BURGLARY,36,M,W,700 S  RAMPART                      BL,34.0594,-118.2833
230614655,2023-09-01,2023-08-31,1800,6,Hollywood,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",49,F,H,6100    AFTON                        PL,34.0953,-118.3223
230714084,2023-09-01,2023-09-01,2335,7,Wilshire,330,BURGLARY FROM VEHICLE,32,M,O,SPAULDING                    AV,34.0626,-118.3578
230119042,2023-09-01,2023-08-31,1800,1,Central,510,VEHICLE - STOLEN,0,X,X,8TH                          ST,34.0473,-118.2601
230714066,2023-09-01,2023-09-01,1100,7,Wilshire,510,VEHICLE - STOLEN,0,X,X,4800 W  WASHINGTON                   BL,34.0427,-118.3423
230714075,2023-09-01,2023-09-01,945,7,Wilshire,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",31,M,W,300 S  CLOVERDALE                   AV,34.0690,-118.3462
230119177,2023-09-01,2023-09-01,425,1,Central,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",33,F,W,400 W  11TH                         ST,34.0415,-118.2620
230216554,2023-09-01,2023-09-01,2130,2,Rampart,624,BATTERY - SIMPLE ASSAULT,41,F,H,300    LOMA                         DR,34.0599,-118.2656
230315888,2023-09-01,2023-07-29,1400,3,Southwest,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",68,F,B,S  VERMONT,34.0182,-118.2915
230614819,2023-09-01,2023-08-31,2100,6,Hollywood,662,"BUNCO, GRAND THEFT",27,F,A,1100    WILCOX                       PL,34.0907,-118.3315
230614662,2023-09-01,2023-08-26,1920,6,Hollywood,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",54,F,W,1600    COURTNEY                     AV,34.1004,-118.3572
230316051,2023-09-01,2023-09-01,1910,3,Southwest,624,BATTERY - SIMPLE ASSAULT,18,M,W,3500    MCCLINTOCK                   AV,34.0235,-118.2881
230216514,2023-09-01,2023-09-01,1730,2,Rampart,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,2100 W  TEMPLE                       ST,34.0703,-118.2680
230614656,2023-09-01,2023-09-01,320,6,Hollywood,624,BATTERY - SIMPLE ASSAULT,27,F,O,6200    DE LONGPRE                   AV,34.0962,-118.3237
